timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
2025-07-13T11:05:00.133665,8828,-44,11884,474,2038,-1116,sitting
2025-07-13T11:05:00.133665,9296,-1036,12124,-2285,2983,-1643,sitting
2025-07-13T11:05:00.133665,7748,-1900,14688,-2363,3497,-2728,sitting
2025-07-13T11:05:00.133665,6548,-2216,15284,-1607,2498,-2552,sitting
2025-07-13T11:05:00.133665,6092,-2612,14640,-1043,1294,-1119,sitting
2025-07-13T11:05:00.133665,6344,-2652,14276,-1279,-183,-142,sitting
2025-07-13T11:05:00.133665,6572,-3456,13840,-1569,-1626,715,sitting
2025-07-13T11:05:00.133665,7484,-3756,14220,-1045,-2777,1738,sitting
2025-07-13T11:05:00.133665,8184,-3488,14384,29,-5580,3274,sitting
2025-07-13T11:05:01.176183,11160,-4488,13748,1254,-7000,227,sitting
2025-07-13T11:05:01.176183,11676,-4812,13640,2397,-4557,896,sitting
2025-07-13T11:05:01.176183,11288,-4428,13528,3354,-2467,1043,sitting
